Time_Index,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
1472,1.0,1.0,1.0,0.0,0.003336316,0.0,0.015394686,1.0,1.0,1.0
1473,1.0,1.0,1.0,0.3305,0.004270801,0.3375,0.037597105,1.0,1.0,1.0
1474,1.0,1.0,1.0,0.3305,0.004270801,0.3375,0.037597105,1.0,1.0,1.0
1475,1.0,1.0,1.0,0.6255,0.081011914,0.636,0.108079299,1.0,1.0,1.0
1476,1.0,1.0,1.0,0.6255,0.081011914,0.636,0.108079299,1.0,1.0,1.0
1477,1.0,1.0,1.0,0.6342,0.031323094,0.6641,0.032415222,1.0,1.0,1.0
1478,1.0,1.0,1.0,0.6342,0.031323094,0.6641,0.032415222,1.0,1.0,1.0
1479,1.0,1.0,1.0,0.4905,0.007816003,0.5212,0.069783062,1.0,1.0,1.0
1480,1.0,1.0,1.0,0.4905,0.007816003,0.5212,0.069783062,1.0,1.0,1.0
1481,1.0,1.0,1.0,0.0647,0.0,0.1059,0.009384813,1.0,1.0,1.0
1482,1.0,1.0,1.0,0.0647,0.0,0.1059,0.009384813,1.0,1.0,1.0
1483,1.0,1.0,1.0,0.0,0.0,0.0,0.004123555,1.0,1.0,1.0
1484,1.0,1.0,1.0,0.0,0.0,0.0,0.004123555,1.0,1.0,1.0
1485,1.0,1.0,1.0,0.0,0.0,0.0,0.001472575,1.0,1.0,1.0
1486,1.0,1.0,1.0,0.0,0.0,0.0,0.001472575,1.0,1.0,1.0
1487,1.0,1.0,1.0,0.0,0.008571428,0.0,0.001117161,1.0,1.0,1.0
1488,1.0,1.0,1.0,0.0,0.008571428,0.0,0.001117161,1.0,1.0,1.0
1489,1.0,1.0,1.0,0.0,0.007332826,0.0,0.000770831,1.0,1.0,1.0
1490,1.0,1.0,1.0,0.0,0.007332826,0.0,0.000770831,1.0,1.0,1.0
1491,1.0,1.0,1.0,0.0,0.010256416,0.0,0.000182501,1.0,1.0,1.0
1492,1.0,1.0,1.0,0.0,0.010256416,0.0,0.000182501,1.0,1.0,1.0
1493,1.0,1.0,1.0,0.0,0.006760235,0.0,0.000792753,1.0,1.0,1.0
1494,1.0,1.0,1.0,0.0,0.006760235,0.0,0.000792753,1.0,1.0,1.0
1495,1.0,1.0,1.0,0.0,0.006208578,0.0,0.000379189,1.0,1.0,1.0
1496,1.0,1.0,1.0,0.0,0.006208578,0.0,0.000379189,1.0,1.0,1.0
1497,1.0,1.0,1.0,0.3249,0.00813111,0.3298,0.002293999,1.0,1.0,1.0
1498,1.0,1.0,1.0,0.3249,0.00813111,0.3298,0.002293999,1.0,1.0,1.0
1499,1.0,1.0,1.0,0.6259,0.036741018,0.6188,0.003433702,1.0,1.0,1.0
1500,1.0,1.0,1.0,0.6259,0.036741018,0.6188,0.003433702,1.0,1.0,1.0
1501,1.0,1.0,1.0,0.6498,0.014817446,0.6549,0.001589493,1.0,1.0,1.0
1502,1.0,1.0,1.0,0.6498,0.014817446,0.6549,0.001589493,1.0,1.0,1.0
1503,1.0,1.0,1.0,0.4959,0.000394323,0.4984,9.61e-5,1.0,1.0,1.0
1504,1.0,1.0,1.0,0.4959,0.000394323,0.4984,9.61e-5,1.0,1.0,1.0
1505,1.0,1.0,1.0,0.0327,1.68e-5,0.0558,2.09e-5,1.0,1.0,1.0
1506,1.0,1.0,1.0,0.0327,1.68e-5,0.0558,2.09e-5,1.0,1.0,1.0
1507,1.0,1.0,1.0,0.0,0.001216543,0.0,3.11e-5,1.0,1.0,1.0
1508,1.0,1.0,1.0,0.0,0.001216543,0.0,3.11e-5,1.0,1.0,1.0
1509,1.0,1.0,1.0,0.0,0.004496836,0.0,0.001903116,1.0,1.0,1.0
1510,1.0,1.0,1.0,0.0,0.004496836,0.0,0.001903116,1.0,1.0,1.0
1511,1.0,1.0,1.0,0.0,0.026143538,0.0,0.001652725,1.0,1.0,1.0
1512,1.0,1.0,1.0,0.0,0.026143538,0.0,0.001652725,1.0,1.0,1.0
1513,1.0,1.0,1.0,0.0,0.196855649,0.0,0.364896327,1.0,1.0,1.0
1514,1.0,1.0,1.0,0.0,0.196855649,0.0,0.364896327,1.0,1.0,1.0
1515,1.0,1.0,1.0,0.0,0.085180894,0.0,0.280503005,1.0,1.0,1.0
1516,1.0,1.0,1.0,0.0,0.085180894,0.0,0.280503005,1.0,1.0,1.0
1517,1.0,1.0,1.0,0.0,0.141046807,0.0,0.150344521,1.0,1.0,1.0
1518,1.0,1.0,1.0,0.0,0.141046807,0.0,0.150344521,1.0,1.0,1.0
1519,1.0,1.0,1.0,0.0,0.149105087,0.0,0.089340515,1.0,1.0,1.0
1520,1.0,1.0,1.0,0.0,0.149105087,0.0,0.089340515,1.0,1.0,1.0
1521,1.0,1.0,1.0,0.2772,0.168160841,0.288,0.072323456,1.0,1.0,1.0
1522,1.0,1.0,1.0,0.2772,0.168160841,0.288,0.072323456,1.0,1.0,1.0
1523,1.0,1.0,1.0,0.5945,0.730826378,0.5536,0.318755865,1.0,1.0,1.0
1524,1.0,1.0,1.0,0.5945,0.730826378,0.5536,0.318755865,1.0,1.0,1.0
1525,1.0,1.0,1.0,0.6058,0.900399923,0.579,0.478337765,1.0,1.0,1.0
1526,1.0,1.0,1.0,0.6058,0.900399923,0.579,0.478337765,1.0,1.0,1.0
1527,1.0,1.0,1.0,0.4695,0.834859908,0.4642,0.461171448,1.0,1.0,1.0
1528,1.0,1.0,1.0,0.4695,0.834859908,0.4642,0.461171448,1.0,1.0,1.0
1529,1.0,1.0,1.0,0.0015,0.257003456,0.0484,0.228956327,1.0,1.0,1.0
1530,1.0,1.0,1.0,0.0015,0.257003456,0.0484,0.228956327,1.0,1.0,1.0
1531,1.0,1.0,1.0,0.0,0.013176475,0.0,0.130152673,1.0,1.0,1.0
1532,1.0,1.0,1.0,0.0,0.013176475,0.0,0.130152673,1.0,1.0,1.0
1533,1.0,1.0,1.0,0.0,0.0,0.0,0.189554632,1.0,1.0,1.0
1534,1.0,1.0,1.0,0.0,0.0,0.0,0.189554632,1.0,1.0,1.0
1535,1.0,1.0,1.0,0.0,0.0,0.0,0.035743657,1.0,1.0,1.0
1536,1.0,1.0,1.0,0.0,0.0,0.0,0.035743657,1.0,1.0,1.0
1537,1.0,1.0,1.0,0.0,1.83e-5,0.0,0.03362409,1.0,1.0,1.0
1538,1.0,1.0,1.0,0.0,1.83e-5,0.0,0.03362409,1.0,1.0,1.0
1539,1.0,1.0,1.0,0.0,0.0,0.0,0.00341103,1.0,1.0,1.0
1540,1.0,1.0,1.0,0.0,0.0,0.0,0.00341103,1.0,1.0,1.0
1541,1.0,1.0,1.0,0.0,0.0,0.0,0.003944313,1.0,1.0,1.0
1542,1.0,1.0,1.0,0.0,0.0,0.0,0.003944313,1.0,1.0,1.0
1543,1.0,1.0,1.0,0.0,0.000799759,0.0,0.003511916,1.0,1.0,1.0
1544,1.0,1.0,1.0,0.0,0.000799759,0.0,0.003511916,1.0,1.0,1.0
1545,1.0,1.0,1.0,0.1029,0.0,0.0745,0.000772598,1.0,1.0,1.0
1546,1.0,1.0,1.0,0.1029,0.0,0.0745,0.000772598,1.0,1.0,1.0
1547,1.0,1.0,1.0,0.3353,5.05e-6,0.3334,0.000466652,1.0,1.0,1.0
1548,1.0,1.0,1.0,0.3353,5.05e-6,0.3334,0.000466652,1.0,1.0,1.0
1549,1.0,1.0,1.0,0.321,0.0,0.3388,1.65e-5,1.0,1.0,1.0
1550,1.0,1.0,1.0,0.321,0.0,0.3388,1.65e-5,1.0,1.0,1.0
1551,1.0,1.0,1.0,0.2887,6.15e-5,0.3133,0.0,1.0,1.0,1.0
1552,1.0,1.0,1.0,0.2887,6.15e-5,0.3133,0.0,1.0,1.0,1.0
1553,1.0,1.0,1.0,0.0,0.000258478,0.0,4.49e-7,1.0,1.0,1.0
1554,1.0,1.0,1.0,0.0,0.000258478,0.0,4.49e-7,1.0,1.0,1.0
1555,1.0,1.0,1.0,0.0,0.00095264,0.0,0.000105247,1.0,1.0,1.0
1556,1.0,1.0,1.0,0.0,0.00095264,0.0,0.000105247,1.0,1.0,1.0
1557,1.0,1.0,1.0,0.0,0.002736128,0.0,0.001642361,1.0,1.0,1.0
1558,1.0,1.0,1.0,0.0,0.002736128,0.0,0.001642361,1.0,1.0,1.0
1559,1.0,1.0,1.0,0.0,0.002815315,0.0,0.001441495,1.0,1.0,1.0
1560,1.0,1.0,1.0,0.0,0.002815315,0.0,0.001441495,1.0,1.0,1.0
1561,1.0,1.0,1.0,0.0,0.004619826,0.0,0.004123273,1.0,1.0,1.0
1562,1.0,1.0,1.0,0.0,0.004619826,0.0,0.004123273,1.0,1.0,1.0
1563,1.0,1.0,1.0,0.0,0.006075219,0.0,0.007776518,1.0,1.0,1.0
1564,1.0,1.0,1.0,0.0,0.006075219,0.0,0.007776518,1.0,1.0,1.0
1565,1.0,1.0,1.0,0.0,0.006454244,0.0,0.020947153,1.0,1.0,1.0
1566,1.0,1.0,1.0,0.0,0.006454244,0.0,0.020947153,1.0,1.0,1.0
1567,1.0,1.0,1.0,0.0,0.017288091,0.0,0.044819325,1.0,1.0,1.0
1568,1.0,1.0,1.0,0.0,0.017288091,0.0,0.044819325,1.0,1.0,1.0
1569,1.0,1.0,1.0,0.1982,0.000747612,0.2372,0.055792175,1.0,1.0,1.0
1570,1.0,1.0,1.0,0.1982,0.000747612,0.2372,0.055792175,1.0,1.0,1.0
1571,1.0,1.0,1.0,0.4604,0.019555334,0.5472,0.05412107,1.0,1.0,1.0
1572,1.0,1.0,1.0,0.4604,0.019555334,0.5472,0.05412107,1.0,1.0,1.0
1573,1.0,1.0,1.0,0.5173,0.012719838,0.5742,0.026762718,1.0,1.0,1.0
1574,1.0,1.0,1.0,0.5173,0.012719838,0.5742,0.026762718,1.0,1.0,1.0
1575,1.0,1.0,1.0,0.3876,0.307089061,0.3915,0.009776292,1.0,1.0,1.0
1576,1.0,1.0,1.0,0.3876,0.307089061,0.3915,0.009776292,1.0,1.0,1.0
1577,1.0,1.0,1.0,0.0,0.2281041,0.0021,0.00478826,1.0,1.0,1.0
1578,1.0,1.0,1.0,0.0,0.2281041,0.0021,0.00478826,1.0,1.0,1.0
1579,1.0,1.0,1.0,0.0,0.059126329,0.0,0.003720263,1.0,1.0,1.0
1580,1.0,1.0,1.0,0.0,0.059126329,0.0,0.003720263,1.0,1.0,1.0
1581,1.0,1.0,1.0,0.0,0.014012869,0.0,0.005544674,1.0,1.0,1.0
1582,1.0,1.0,1.0,0.0,0.014012869,0.0,0.005544674,1.0,1.0,1.0
1583,1.0,1.0,1.0,0.0,3.54e-6,0.0,0.004272182,1.0,1.0,1.0
1584,1.0,1.0,1.0,0.0,3.54e-6,0.0,0.004272182,1.0,1.0,1.0
1585,1.0,1.0,1.0,0.0,0.059124026,0.0,0.013666502,1.0,1.0,1.0
1586,1.0,1.0,1.0,0.0,0.059124026,0.0,0.013666502,1.0,1.0,1.0
1587,1.0,1.0,1.0,0.0,0.066642232,0.0,0.162439197,1.0,1.0,1.0
1588,1.0,1.0,1.0,0.0,0.066642232,0.0,0.162439197,1.0,1.0,1.0
1589,1.0,1.0,1.0,0.0,0.078255944,0.0,0.151014179,1.0,1.0,1.0
1590,1.0,1.0,1.0,0.0,0.078255944,0.0,0.151014179,1.0,1.0,1.0
1591,1.0,1.0,1.0,0.0,0.033567775,0.0,0.202019185,1.0,1.0,1.0
1592,1.0,1.0,1.0,0.0,0.033567775,0.0,0.202019185,1.0,1.0,1.0
1593,1.0,1.0,1.0,0.2668,0.019223142,0.2687,0.266779512,1.0,1.0,1.0
1594,1.0,1.0,1.0,0.2668,0.019223142,0.2687,0.266779512,1.0,1.0,1.0
1595,1.0,1.0,1.0,0.5885,0.169650957,0.5933,0.471342355,1.0,1.0,1.0
1596,1.0,1.0,1.0,0.5885,0.169650957,0.5933,0.471342355,1.0,1.0,1.0
1597,1.0,1.0,1.0,0.5991,0.438930571,0.6187,0.315827489,1.0,1.0,1.0
1598,1.0,1.0,1.0,0.5991,0.438930571,0.6187,0.315827489,1.0,1.0,1.0
1599,1.0,1.0,1.0,0.483,0.403092742,0.5108,0.270218581,1.0,1.0,1.0
1600,1.0,1.0,1.0,0.483,0.403092742,0.5108,0.270218581,1.0,1.0,1.0
1601,1.0,1.0,1.0,0.0001,0.347989529,0.0373,0.178521544,1.0,1.0,1.0
1602,1.0,1.0,1.0,0.0001,0.347989529,0.0373,0.178521544,1.0,1.0,1.0
1603,1.0,1.0,1.0,0.0,0.128508881,0.0,0.149890244,1.0,1.0,1.0
1604,1.0,1.0,1.0,0.0,0.128508881,0.0,0.149890244,1.0,1.0,1.0
1605,1.0,1.0,1.0,0.0,0.259771824,0.0,0.403117508,1.0,1.0,1.0
1606,1.0,1.0,1.0,0.0,0.259771824,0.0,0.403117508,1.0,1.0,1.0
1607,1.0,1.0,1.0,0.0,0.311244607,0.0,0.337498724,1.0,1.0,1.0
1608,1.0,1.0,1.0,0.0,0.311244607,0.0,0.337498724,1.0,1.0,1.0
1609,1.0,1.0,1.0,0.0,0.360295653,0.0,0.587857842,1.0,1.0,1.0
1610,1.0,1.0,1.0,0.0,0.360295653,0.0,0.587857842,1.0,1.0,1.0
1611,1.0,1.0,1.0,0.0,0.06624119,0.0,0.487103105,1.0,1.0,1.0
1612,1.0,1.0,1.0,0.0,0.06624119,0.0,0.487103105,1.0,1.0,1.0
1613,1.0,1.0,1.0,0.0,0.029058078,0.0,0.224741697,1.0,1.0,1.0
1614,1.0,1.0,1.0,0.0,0.029058078,0.0,0.224741697,1.0,1.0,1.0
1615,1.0,1.0,1.0,0.0,0.000482521,0.0,0.128630966,1.0,1.0,1.0
1616,1.0,1.0,1.0,0.0,0.000482521,0.0,0.128630966,1.0,1.0,1.0
1617,1.0,1.0,1.0,0.1993,0.000641594,0.1787,0.12740384,1.0,1.0,1.0
1618,1.0,1.0,1.0,0.1993,0.000641594,0.1787,0.12740384,1.0,1.0,1.0
1619,1.0,1.0,1.0,0.4883,0.103658676,0.4539,0.15910551,1.0,1.0,1.0
1620,1.0,1.0,1.0,0.4883,0.103658676,0.4539,0.15910551,1.0,1.0,1.0
1621,1.0,1.0,1.0,0.5521,0.057065763,0.4578,0.132838145,1.0,1.0,1.0
1622,1.0,1.0,1.0,0.5521,0.057065763,0.4578,0.132838145,1.0,1.0,1.0
1623,1.0,1.0,1.0,0.4105,0.01702342,0.375,0.075514629,1.0,1.0,1.0
1624,1.0,1.0,1.0,0.4105,0.01702342,0.375,0.075514629,1.0,1.0,1.0
1625,1.0,1.0,1.0,0.0,0.030110713,0.0002,0.001844887,1.0,1.0,1.0
1626,1.0,1.0,1.0,0.0,0.030110713,0.0002,0.001844887,1.0,1.0,1.0
1627,1.0,1.0,1.0,0.0,0.022840384,0.0,0.011765286,1.0,1.0,1.0
1628,1.0,1.0,1.0,0.0,0.022840384,0.0,0.011765286,1.0,1.0,1.0
1629,1.0,1.0,1.0,0.0,0.097961478,0.0,0.004110239,1.0,1.0,1.0
1630,1.0,1.0,1.0,0.0,0.097961478,0.0,0.004110239,1.0,1.0,1.0
1631,1.0,1.0,1.0,0.0,0.101782739,0.0,0.010116415,1.0,1.0,1.0
1632,1.0,1.0,1.0,0.0,0.101782739,0.0,0.010116415,1.0,1.0,1.0
1633,1.0,1.0,1.0,0.0,0.068983518,0.0,0.004615325,1.0,1.0,1.0
1634,1.0,1.0,1.0,0.0,0.068983518,0.0,0.004615325,1.0,1.0,1.0
1635,1.0,1.0,1.0,0.0,0.205671966,0.0,0.001943026,1.0,1.0,1.0
1636,1.0,1.0,1.0,0.0,0.205671966,0.0,0.001943026,1.0,1.0,1.0
1637,1.0,1.0,1.0,0.0,0.289213091,0.0,0.002721983,1.0,1.0,1.0
1638,1.0,1.0,1.0,0.0,0.289213091,0.0,0.002721983,1.0,1.0,1.0
1639,1.0,1.0,1.0,0.0,0.271025538,0.0,0.007540014,1.0,1.0,1.0
1640,1.0,1.0,1.0,0.0,0.271025538,0.0,0.007540014,1.0,1.0,1.0
1641,1.0,1.0,1.0,0.2168,0.236492172,0.2371,0.01000371,1.0,1.0,1.0
1642,1.0,1.0,1.0,0.2168,0.236492172,0.2371,0.01000371,1.0,1.0,1.0
1643,1.0,1.0,1.0,0.4511,0.150109321,0.4481,0.023584809,1.0,1.0,1.0
1644,1.0,1.0,1.0,0.4511,0.150109321,0.4481,0.023584809,1.0,1.0,1.0
1645,1.0,1.0,1.0,0.4533,0.125036791,0.4988,0.026214356,1.0,1.0,1.0
1646,1.0,1.0,1.0,0.4533,0.125036791,0.4988,0.026214356,1.0,1.0,1.0
1647,1.0,1.0,1.0,0.4112,0.108449601,0.4464,0.014004987,1.0,1.0,1.0
1648,1.0,1.0,1.0,0.4112,0.108449601,0.4464,0.014004987,1.0,1.0,1.0
1649,1.0,1.0,1.0,0.0,0.131815821,0.0032,0.018260367,1.0,1.0,1.0
1650,1.0,1.0,1.0,0.0,0.131815821,0.0032,0.018260367,1.0,1.0,1.0
1651,1.0,1.0,1.0,0.0,0.047658637,0.0,0.04085673,1.0,1.0,1.0
1652,1.0,1.0,1.0,0.0,0.047658637,0.0,0.04085673,1.0,1.0,1.0
1653,1.0,1.0,1.0,0.0,0.071076289,0.0,0.026087586,1.0,1.0,1.0
1654,1.0,1.0,1.0,0.0,0.071076289,0.0,0.026087586,1.0,1.0,1.0
1655,1.0,1.0,1.0,0.0,0.13537927,0.0,0.031566687,1.0,1.0,1.0
1656,1.0,1.0,1.0,0.0,0.13537927,0.0,0.031566687,1.0,1.0,1.0
1657,1.0,1.0,1.0,0.0,0.076558188,0.0,0.059924081,1.0,1.0,1.0
1658,1.0,1.0,1.0,0.0,0.076558188,0.0,0.059924081,1.0,1.0,1.0
1659,1.0,1.0,1.0,0.0,0.086002328,0.0,0.059497163,1.0,1.0,1.0
1660,1.0,1.0,1.0,0.0,0.086002328,0.0,0.059497163,1.0,1.0,1.0
1661,1.0,1.0,1.0,0.0,0.01575792,0.0,0.102144554,1.0,1.0,1.0
1662,1.0,1.0,1.0,0.0,0.01575792,0.0,0.102144554,1.0,1.0,1.0
1663,1.0,1.0,1.0,0.0,0.002141553,0.0,0.171073705,1.0,1.0,1.0
1664,1.0,1.0,1.0,0.0,0.002141553,0.0,0.171073705,1.0,1.0,1.0
1665,1.0,1.0,1.0,0.1184,0.000234923,0.0845,0.200007498,1.0,1.0,1.0
1666,1.0,1.0,1.0,0.1184,0.000234923,0.0845,0.200007498,1.0,1.0,1.0
1667,1.0,1.0,1.0,0.3585,0.0,0.3346,0.209178418,1.0,1.0,1.0
1668,1.0,1.0,1.0,0.3585,0.0,0.3346,0.209178418,1.0,1.0,1.0
1669,1.0,1.0,1.0,0.3411,0.018590601,0.3904,0.227897614,1.0,1.0,1.0
1670,1.0,1.0,1.0,0.3411,0.018590601,0.3904,0.227897614,1.0,1.0,1.0
1671,1.0,1.0,1.0,0.286,0.052068722,0.324,0.324218661,1.0,1.0,1.0
1672,1.0,1.0,1.0,0.286,0.052068722,0.324,0.324218661,1.0,1.0,1.0
1673,1.0,1.0,1.0,0.0,0.101284891,0.0001,0.246395826,1.0,1.0,1.0
1674,1.0,1.0,1.0,0.0,0.101284891,0.0001,0.246395826,1.0,1.0,1.0
1675,1.0,1.0,1.0,0.0,0.086883761,0.0,0.184009045,1.0,1.0,1.0
1676,1.0,1.0,1.0,0.0,0.086883761,0.0,0.184009045,1.0,1.0,1.0
1677,1.0,1.0,1.0,0.0,0.205821633,0.0,0.20093815,1.0,1.0,1.0
1678,1.0,1.0,1.0,0.0,0.205821633,0.0,0.20093815,1.0,1.0,1.0
1679,1.0,1.0,1.0,0.0,0.165889025,0.0,0.184818745,1.0,1.0,1.0
1680,1.0,1.0,1.0,0.0,0.165889025,0.0,0.184818745,1.0,1.0,1.0
1681,1.0,1.0,1.0,0.0,0.948060751,0.0,0.344566047,1.0,1.0,1.0
1682,1.0,1.0,1.0,0.0,0.948060751,0.0,0.344566047,1.0,1.0,1.0
1683,1.0,1.0,1.0,0.0,0.920570195,0.0,0.387455314,1.0,1.0,1.0
1684,1.0,1.0,1.0,0.0,0.920570195,0.0,0.387455314,1.0,1.0,1.0
1685,1.0,1.0,1.0,0.0,0.93106705,0.0,0.466814876,1.0,1.0,1.0
1686,1.0,1.0,1.0,0.0,0.93106705,0.0,0.466814876,1.0,1.0,1.0
1687,1.0,1.0,1.0,0.0,0.865228295,0.0,0.503290057,1.0,1.0,1.0
1688,1.0,1.0,1.0,0.0,0.865228295,0.0,0.503290057,1.0,1.0,1.0
1689,1.0,1.0,1.0,0.0047,0.548930883,0.0012,0.512592614,1.0,1.0,1.0
1690,1.0,1.0,1.0,0.0047,0.548930883,0.0012,0.512592614,1.0,1.0,1.0
1691,1.0,1.0,1.0,0.4885,0.626507342,0.4988,0.177272946,1.0,1.0,1.0
1692,1.0,1.0,1.0,0.4885,0.626507342,0.4988,0.177272946,1.0,1.0,1.0
1693,1.0,1.0,1.0,0.2195,0.422324628,0.2522,0.643624783,1.0,1.0,1.0
1694,1.0,1.0,1.0,0.2195,0.422324628,0.2522,0.643624783,1.0,1.0,1.0
1695,1.0,1.0,1.0,0.1627,0.215015948,0.161,0.734352589,1.0,1.0,1.0
1696,1.0,1.0,1.0,0.1627,0.215015948,0.161,0.734352589,1.0,1.0,1.0
1697,1.0,1.0,1.0,0.0,0.403544754,0.0,0.814629912,1.0,1.0,1.0
1698,1.0,1.0,1.0,0.0,0.403544754,0.0,0.814629912,1.0,1.0,1.0
1699,1.0,1.0,1.0,0.0,0.417192131,0.0,0.830017507,1.0,1.0,1.0
1700,1.0,1.0,1.0,0.0,0.417192131,0.0,0.830017507,1.0,1.0,1.0
1701,1.0,1.0,1.0,0.0,0.508419752,0.0,0.628943741,1.0,1.0,1.0
1702,1.0,1.0,1.0,0.0,0.508419752,0.0,0.628943741,1.0,1.0,1.0
1703,1.0,1.0,1.0,0.0,0.755406201,0.0,0.739096999,1.0,1.0,1.0
1704,1.0,1.0,1.0,0.0,0.755406201,0.0,0.739096999,1.0,1.0,1.0
1705,1.0,1.0,1.0,0.0,0.89406544,0.0,0.727778316,1.0,1.0,1.0
1706,1.0,1.0,1.0,0.0,0.89406544,0.0,0.727778316,1.0,1.0,1.0
1707,1.0,1.0,1.0,0.0,0.973092675,0.0,0.85394311,1.0,1.0,1.0
1708,1.0,1.0,1.0,0.0,0.973092675,0.0,0.85394311,1.0,1.0,1.0
1709,1.0,1.0,1.0,0.0,0.888274908,0.0,0.972224832,1.0,1.0,1.0
1710,1.0,1.0,1.0,0.0,0.888274908,0.0,0.972224832,1.0,1.0,1.0
1711,1.0,1.0,1.0,0.0,0.893690944,0.0,0.98853451,1.0,1.0,1.0
1712,1.0,1.0,1.0,0.0,0.893690944,0.0,0.98853451,1.0,1.0,1.0
1713,1.0,1.0,1.0,0.0207,0.591598213,0.0011,0.974061131,1.0,1.0,1.0
1714,1.0,1.0,1.0,0.0207,0.591598213,0.0011,0.974061131,1.0,1.0,1.0
1715,1.0,1.0,1.0,0.1372,0.16295065,0.239,0.964687347,1.0,1.0,1.0
1716,1.0,1.0,1.0,0.1372,0.16295065,0.239,0.964687347,1.0,1.0,1.0
1717,1.0,1.0,1.0,0.3238,0.007073462,0.446,0.915387094,1.0,1.0,1.0
1718,1.0,1.0,1.0,0.3238,0.007073462,0.446,0.915387094,1.0,1.0,1.0
1719,1.0,1.0,1.0,0.2723,0.036231555,0.358,0.883965611,1.0,1.0,1.0
1720,1.0,1.0,1.0,0.2723,0.036231555,0.358,0.883965611,1.0,1.0,1.0
1721,1.0,1.0,1.0,0.0,0.002954858,0.0015,0.859104574,1.0,1.0,1.0
1722,1.0,1.0,1.0,0.0,0.002954858,0.0015,0.859104574,1.0,1.0,1.0
1723,1.0,1.0,1.0,0.0,0.231597468,0.0,0.883975625,1.0,1.0,1.0
1724,1.0,1.0,1.0,0.0,0.231597468,0.0,0.883975625,1.0,1.0,1.0
1725,1.0,1.0,1.0,0.0,0.785671294,0.0,0.874453545,1.0,1.0,1.0
1726,1.0,1.0,1.0,0.0,0.785671294,0.0,0.874453545,1.0,1.0,1.0
1727,1.0,1.0,1.0,0.0,0.930281758,0.0,0.835861683,1.0,1.0,1.0
1728,1.0,1.0,1.0,0.0,0.930281758,0.0,0.835861683,1.0,1.0,1.0
1729,1.0,1.0,1.0,0.0,0.991850436,0.0,0.845780611,1.0,1.0,1.0
1730,1.0,1.0,1.0,0.0,0.991850436,0.0,0.845780611,1.0,1.0,1.0
1731,1.0,1.0,1.0,0.0,0.998820007,0.0,0.824689507,1.0,1.0,1.0
1732,1.0,1.0,1.0,0.0,0.998820007,0.0,0.824689507,1.0,1.0,1.0
1733,1.0,1.0,1.0,0.0,0.987490177,0.0,0.814585924,1.0,1.0,1.0
1734,1.0,1.0,1.0,0.0,0.987490177,0.0,0.814585924,1.0,1.0,1.0
1735,1.0,1.0,1.0,0.0,0.966192782,0.0,0.80385685,1.0,1.0,1.0
1736,1.0,1.0,1.0,0.0,0.966192782,0.0,0.80385685,1.0,1.0,1.0
1737,1.0,1.0,1.0,0.131,0.99207449,0.1541,0.820585608,1.0,1.0,1.0
1738,1.0,1.0,1.0,0.131,0.99207449,0.1541,0.820585608,1.0,1.0,1.0
1739,1.0,1.0,1.0,0.4726,0.912636936,0.4867,0.712467134,1.0,1.0,1.0
1740,1.0,1.0,1.0,0.4726,0.912636936,0.4867,0.712467134,1.0,1.0,1.0
1741,1.0,1.0,1.0,0.466,1.0,0.4856,0.734872818,1.0,1.0,1.0
1742,1.0,1.0,1.0,0.466,1.0,0.4856,0.734872818,1.0,1.0,1.0
1743,1.0,1.0,1.0,0.3858,1.0,0.4049,0.846394658,1.0,1.0,1.0
1744,1.0,1.0,1.0,0.3858,1.0,0.4049,0.846394658,1.0,1.0,1.0
1745,1.0,1.0,1.0,0.0011,0.999357283,0.0142,0.857719064,1.0,1.0,1.0
1746,1.0,1.0,1.0,0.0011,0.999357283,0.0142,0.857719064,1.0,1.0,1.0
1747,1.0,1.0,1.0,0.0,0.988195121,0.0,0.821926236,1.0,1.0,1.0
1748,1.0,1.0,1.0,0.0,0.988195121,0.0,0.821926236,1.0,1.0,1.0
1749,1.0,1.0,1.0,0.0,0.903469324,0.0,0.708783388,1.0,1.0,1.0
1750,1.0,1.0,1.0,0.0,0.903469324,0.0,0.708783388,1.0,1.0,1.0
1751,1.0,1.0,1.0,0.0,0.965489328,0.0,0.546737313,1.0,1.0,1.0
1752,1.0,1.0,1.0,0.0,0.965489328,0.0,0.546737313,1.0,1.0,1.0
1753,1.0,1.0,1.0,0.0,0.404243648,0.0,0.499005049,1.0,1.0,1.0
1754,1.0,1.0,1.0,0.0,0.404243648,0.0,0.499005049,1.0,1.0,1.0
1755,1.0,1.0,1.0,0.0,0.902587056,0.0,0.2276434,1.0,1.0,1.0
1756,1.0,1.0,1.0,0.0,0.902587056,0.0,0.2276434,1.0,1.0,1.0
1757,1.0,1.0,1.0,0.0,0.595389485,0.0,0.223155558,1.0,1.0,1.0
1758,1.0,1.0,1.0,0.0,0.595389485,0.0,0.223155558,1.0,1.0,1.0
1759,1.0,1.0,1.0,0.0,0.492616057,0.0,0.196111172,1.0,1.0,1.0
1760,1.0,1.0,1.0,0.0,0.492616057,0.0,0.196111172,1.0,1.0,1.0
1761,1.0,1.0,1.0,0.2102,0.0049446,0.2145,0.02852121,1.0,1.0,1.0
1762,1.0,1.0,1.0,0.2102,0.0049446,0.2145,0.02852121,1.0,1.0,1.0
